VFID,RA,DEC,vr,radius,radius_flag,objname,PGC,NSAIDV1,NSAIDV0,AGC,NEDname,HLflag,NSAV1flag,NSAV0flag,A100flag,VFID_V1,COflag,HAflag,HAobsflag,Z0MGSflag,Steerflag,unwiseflag,prefix
VFID1403,115.634934,49.19128,2973.5,27.29739761352539,True,PGC021619,21619,400409,82513,0,KUG 0738+493,True,True,True,False,VFID1405,False,False,False,True,True,True,VFID1403-KUG0738+493
VFID1404,203.9250345,49.1764646,633.4,23.3949031829834,True,SDSSJ133542.01+491035.0,4003704,248497,51216,0,WISEA J133542.05+491035.9,True,True,True,False,VFID1406,False,False,False,False,True,True,VFID1404-WISEAJ133542.05+491035.9
VFID1405,210.708468,49.1726518,2013.5,113.01113891601562,True,NGC5448,50031,339123,69028,0,NGC 5448,True,True,True,False,VFID1407,False,False,False,True,True,True,VFID1405-NGC5448
VFID1406,133.7252205,49.1603995,2882.0,33.046180725097656,True,NGC2684,25024,78001,16052,0,NGC 2684,True,True,True,False,VFID1408,False,False,False,True,True,True,VFID1406-NGC2684
VFID1407,204.4757145,49.1206779,644.6,12.709288597106934,True,PGC166171,166171,630495,143710,0,SDSS J133754.13+490714.6,True,True,True,False,VFID1409,False,False,False,False,True,True,VFID1407-SDSSJ133754.13+490714.6
VFID1408,196.210767,49.1193712,1988.2,2.123837471008301,True,SDSSJ130450.58+490709.8,4555033,0,0,0,SDSS J130450.58+490709.8,True,False,False,False,VFID1410,False,False,False,False,True,True,VFID1408-SDSSJ130450.58+490709.8
VFID1409,169.19181899999998,49.1174655,2234.6,14.7272367477417,True,PGC2333993,2333993,626233,139076,0,WISEA J111646.03+490703.3,True,True,True,False,VFID1411,False,False,False,False,True,True,VFID1409-WISEAJ111646.03+490703.3
VFID1410,203.3453745,49.1028333,590.6,20.89879608154297,True,PGC047735,47735,630396,143606,0,SBS 1331+493,True,True,True,False,VFID1412,False,False,False,False,True,True,VFID1410-SBS1331+493
VFID1411,221.28300000000002,49.0989,3030.0,27.486614227294922,True,UGC09508,52673,0,0,0,UGC 09508,True,False,False,False,VFID1413,False,False,False,False,True,True,VFID1411-UGC09508
VFID1412,123.66717000000001,49.0616237,546.9,90.59854888916016,True,NGC2541,23110,579972,134933,0,NGC 2541,True,True,True,False,VFID1414,False,False,False,True,True,True,VFID1412-NGC2541
VFID1413,212.394369,49.044256,1992.4,9.707809448242188,True,PGC2332009,2332009,339067,69020,0,SDSS J140934.65+490239.3,True,True,True,False,VFID1415,False,False,False,False,True,True,VFID1413-SDSSJ140934.65+490239.3
VFID1414,212.34014100000002,49.0379243,2039.8,34.12881851196289,True,UGC09056,50509,679830,164593,0,UGC 09056,True,True,True,False,VFID1416,False,False,False,True,True,True,VFID1414-UGC09056
VFID1415,179.1845595,49.0216913,984.4,15.949088096618652,True,SDSSJ115644.29+490118.2,5064651,184966,38482,0,SDSS J115644.29+490118.2,True,True,True,False,VFID1417,False,False,False,False,True,True,VFID1415-SDSSJ115644.29+490118.2
VFID1416,223.13480099999998,49.0171494,2368.5,26.06881332397461,True,PGC053115,53115,209552,43267,0,MCG +08-27-026,True,True,True,False,VFID1418,False,False,False,False,True,True,VFID1416-MCG+08-27-026
VFID1417,145.9709655,49.0104853,2989.4,33.27724838256836,True,SDSSJ094353.03+490037.7,5075176,602329,0,0,WISEA J094352.98+490037.7,True,True,False,False,VFID1419,False,False,False,False,True,True,VFID1417-WISEAJ094352.98+490037.7
VFID1418,210.8699475,48.9647724,2000.1,36.5248908996582,True,SDSSJ140328.79+485753.0,4111293,339134,69030,0,WISEA J140328.78+485752.9,True,True,True,False,VFID1420,False,False,False,False,True,True,VFID1418-WISEAJ140328.78+485752.9
VFID1419,169.7573415,48.9542376,2069.5,8.592534065246582,True,PGC2329720,2329720,184148,38203,0,WISEA J111901.78+485714.7,True,True,True,False,VFID1421,False,False,False,False,True,True,VFID1419-WISEAJ111901.78+485714.7
VFID1420,213.94371,48.906852,1983.5,11.943215370178223,True,PGC2328507,2328507,339524,69075,0,SDSS J141546.47+485424.7,True,True,True,False,VFID1422,False,False,False,False,True,True,VFID1420-SDSSJ141546.47+485424.7
VFID1421,138.201375,48.9048166,662.4,12.249581336975098,True,SDSSJ091248.34+485417.3,3997540,131194,26616,0,WISEA J091248.32+485416.5,True,True,True,False,VFID1423,False,False,False,False,True,True,VFID1421-WISEAJ091248.32+485416.5
VFID1422,221.83757100000003,48.9012953,2232.3,14.829320907592773,True,PGC140374,140374,683254,165575,0,SBS 1445+491,True,True,True,False,VFID1424,False,False,False,True,True,True,VFID1422-SBS1445+491
VFID1423,179.5478025,48.8811671,833.1,20.517349243164062,True,PGC037662,37662,664582,160820,0,MCG +08-22-048,True,True,True,False,VFID1425,False,False,False,False,True,True,VFID1423-MCG+08-22-048
VFID1424,218.099367,48.8772843,2265.4,8.339139938354492,True,SDSSJ143223.88+485238.0,4004791,208757,43116,0,SDSS J143223.88+485238.0,True,True,True,False,VFID1426,False,False,False,False,True,True,VFID1424-SDSSJ143223.88+485238.0
VFID1425,231.8334885,48.8735764,2494.8,20.89879608154297,True,SDSSJ152720.05+485224.9,4005869,220984,45549,0,SDSS J152720.03+485224.8,True,True,True,False,VFID1427,False,False,False,False,True,True,VFID1425-SDSSJ152720.03+485224.8
VFID1426,176.103822,48.8355083,900.3,35.90221405029297,True,UGC06713,36528,612543,140162,0,UGC 06713,True,True,True,False,VFID1428,False,False,False,True,True,True,VFID1426-UGC06713
VFID1427,126.6836145,48.8087164,3091.2,32.81869125366211,True,UGC04401,23691,49222,10026,0,UGC 04401,True,True,True,False,VFID1429,False,False,False,False,True,True,VFID1427-UGC04401
VFID1428,164.635098,48.7814888,699.8,19.016090393066406,True,UGC06055,33010,625673,138472,0,UGC 06055,True,True,True,False,VFID1430,False,False,False,False,True,True,VFID1428-UGC06055
VFID1429,210.936318,48.7663236,756.8,9.707809448242188,True,PGC2325111,2325111,339101,69027,0,SBS 1401+490,True,True,True,False,VFID1431,False,False,False,False,True,True,VFID1429-SBS1401+490
VFID1430,218.8736925,48.7415561,2168.2,109.9312744140625,True,NGC5689,52154,631949,145314,0,NGC 5689,True,True,True,False,VFID1432,False,False,False,True,True,True,VFID1430-NGC5689
VFID1431,177.1591125,48.7107662,961.8,80.74604034423828,True,NGC3893,36875,627342,140283,0,NGC 3893,True,True,True,False,VFID1433,False,False,False,True,True,True,VFID1431-NGC3893
VFID1432,212.62174199999998,48.6942414,2035.5,13.541976928710938,True,SDSSJ141029.22+484139.3,4111864,339047,69012,0,WISEA J141029.19+484138.8,True,True,True,False,VFID1434,False,False,False,False,True,True,VFID1432-WISEAJ141029.19+484138.8
VFID1433,138.966933,48.6888478,2776.7,6.458345413208008,True,PGC2323268,2323268,164801,34012,0,SDSS J091552.06+484119.7,True,True,True,False,VFID1435,False,False,False,False,True,True,VFID1433-SDSSJ091552.06+484119.7
VFID1434,177.94848,48.6831437,974.2,41.031864166259766,True,NGC3928,37136,296881,60315,0,NGC 3928,True,True,True,False,VFID1436,False,False,False,True,True,True,VFID1434-NGC3928
VFID1435,169.615374,48.6822422,2615.5,12.16525650024414,True,PGC2323111,2323111,183990,38184,0,SDSS J111827.69+484056.1,True,True,True,False,VFID1437,False,False,False,False,True,True,VFID1435-SDSSJ111827.69+484056.1
VFID1436,177.2347065,48.6747715,918.1,42.473812103271484,True,NGC3896,36897,612529,140293,0,NGC 3896,True,True,True,False,VFID1438,False,False,False,True,True,True,VFID1436-NGC3896
VFID1437,145.4659575,48.6710619,2594.4,45.82698059082031,True,UGC05172,27709,623366,40747,0,UGC 05172,True,True,True,False,VFID1439,False,False,False,True,True,True,VFID1437-UGC05172
VFID1438,218.68784100000002,48.669722,2276.9,19.369626998901367,True,NGC5682,52107,209102,43188,0,NGC 5682,True,True,True,False,VFID1440,False,False,False,True,True,True,VFID1438-NGC5682
VFID1439,223.65092249999998,48.6687431,2261.1,22.615867614746094,True,SDSSJ145436.25+484007.0,4117691,209578,43271,0,SDSS J145436.21+484006.8,True,True,True,False,VFID1441,False,False,False,False,True,True,VFID1439-SDSSJ145436.21+484006.8
VFID1440,138.815175,48.6648798,2775.3,18.160226821899414,True,UGC04874,26104,0,0,0,UGC 04874,True,False,False,False,VFID1442,False,False,False,False,True,True,VFID1440-UGC04874
VFID1441,139.4424585,48.6619128,2775.8,25.3000431060791,True,SDSSJ091746.17+483942.6,4010057,164808,34014,0,WISEA J091746.16+483942.0,True,True,True,False,VFID1443,False,False,False,False,True,True,VFID1441-WISEAJ091746.16+483942.0
VFID1442,135.0172965,48.6278389,2948.8,4.366377353668213,True,SDSSJ090004.16+483740.9,4015160,623005,135598,0,SDSS J090004.16+483740.9,True,True,True,False,VFID1444,False,False,False,False,True,True,VFID1442-SDSSJ090004.16+483740.9
VFID1443,219.3717555,48.623661,2309.4,31.125852584838867,True,UGC09426,52263,632001,145370,0,UGC 09426,True,True,True,False,VFID1445,False,False,False,False,True,True,VFID1443-UGC09426
VFID1444,123.164682,48.6126153,525.5,12.91579818725586,True,PGC2321523,2321523,48198,9785,0,WISEA J081239.49+483645.3,True,True,True,False,VFID1446,False,False,False,False,True,True,VFID1444-WISEAJ081239.49+483645.3
VFID1445,198.71358899999998,48.6007671,2591.2,16.48622703552246,True,SDSSJ131451.25+483602.8,3481341,247845,51099,0,SDSS J131451.25+483602.7,True,True,True,False,VFID1447,False,False,False,False,True,True,VFID1445-SDSSJ131451.25+483602.7
VFID1446,138.715365,48.593898,2786.2,15.88990306854248,True,UGC04868,26080,623160,135780,0,UGC 04868,True,True,True,False,VFID1448,False,False,False,False,True,True,VFID1446-UGC04868
VFID1447,219.046611,48.5849747,2284.4,47.002532958984375,True,NGC5693,52194,209099,43187,0,NGC 5693,True,True,True,False,VFID1449,False,False,False,True,True,True,VFID1447-NGC5693
VFID1448,140.6693685,48.5763461,746.8,26.18914031982422,True,PGC026513,2807131,164846,34025,0,SDSS J092240.61+483434.4,True,True,True,False,VFID1450,False,False,False,False,True,True,VFID1448-SDSSJ092240.61+483434.4
VFID1449,147.326823,48.5637757,1841.1,9.820220947265625,True,PGC028238,28238,195958,40759,0,MRK 1426,True,True,True,False,VFID1451,False,False,False,False,True,True,VFID1449-MRK1426
VFID1450,212.5635,48.546087,1905.3,27.677143096923828,True,NGC5500,50588,339472,69065,0,NGC 5500,True,True,True,False,VFID1452,False,False,False,True,True,True,VFID1450-NGC5500
VFID1451,219.2565735,48.5449266,2198.5,29.656593322753906,True,NGC5700,52237,209096,43186,0,NGC 5700,True,True,True,False,VFID1453,False,False,False,True,True,True,VFID1451-NGC5700
VFID1452,177.7338105,48.5316435,1127.4,16.44830894470215,True,PGC2319584,2319584,185057,38514,0,WISEA J115056.16+483153.5,True,True,True,False,VFID1454,False,False,False,False,True,True,VFID1452-WISEAJ115056.16+483153.5
VFID1453,176.35723199999998,48.4851876,892.0,8.455148696899414,True,PGC2318533,2318533,184612,38361,0,WISEA J114525.65+482907.6,True,True,True,False,VFID1455,False,False,False,False,True,True,VFID1453-WISEAJ114525.65+482907.6
VFID1454,173.516103,48.4770322,3057.0,15.951704025268555,True,SDSSJ113403.90+482837.3,4099065,184277,38229,0,WISEA J113403.83+482837.6,True,True,True,False,VFID1456,False,False,False,False,True,True,VFID1454-WISEAJ113403.83+482837.6
VFID1455,167.6512305,48.4644702,2298.7,12.709288597106934,True,PGC2318077,2318077,183604,38145,0,WISEA J111036.29+482751.9,True,True,True,False,VFID1457,False,False,False,False,True,True,VFID1455-WISEAJ111036.29+482751.9
VFID1456,111.9136605,48.4458926,935.3,26.31002426147461,True,UGC03853,21049,0,0,0,UGC 03853,True,False,False,False,VFID1458,False,False,False,True,True,False,VFID1456-UGC03853
VFID1457,210.19865850000002,48.443878,2074.3,47.437442779541016,True,NGC5425,49889,679014,144266,0,NGC 5425,True,True,True,False,VFID1459,False,False,False,True,True,True,VFID1457-NGC5425
VFID1458,200.7868635,48.430505,2389.3,13.61824893951416,True,SDSSJ132308.85+482549.7,4012004,630219,143415,0,SDSS J132308.85+482549.7,True,True,True,False,VFID1460,False,False,False,False,True,True,VFID1458-SDSSJ132308.85+482549.7
VFID1459,177.4188555,48.4260137,963.9,41.411529541015625,True,NGC3906,36953,612528,140310,0,NGC 3906,True,True,True,False,VFID1461,False,False,False,True,True,True,VFID1459-NGC3906
VFID1460,213.786045,48.4258208,2043.9,15.385841369628906,True,PGC2317193,2317193,339456,69059,0,SDSS J141508.63+482532.9,True,True,True,False,VFID1462,False,False,False,False,True,True,VFID1460-SDSSJ141508.63+482532.9
VFID1461,168.4391805,48.4015527,1994.6,12.249581336975098,True,PGC2316668,2316668,183555,38137,0,WISEA J111345.42+482405.5,True,True,True,False,VFID1463,False,True,True,False,True,True,VFID1461-WISEAJ111345.42+482405.5
VFID1462,141.56925900000002,48.3933008,691.2,15.744223594665527,True,SDSSJ092616.63+482335.9,3457735,164711,33976,0,WISEA J092616.58+482336.1,True,True,True,False,VFID1464,False,False,False,False,True,True,VFID1462-WISEAJ092616.58+482336.1
VFID1463,246.534687,48.3667871,2413.7,39.821834564208984,True,NGC6155,58115,99003,20725,0,NGC 6155,True,True,True,False,VFID1465,False,False,False,True,True,True,VFID1463-NGC6155
VFID1464,225.2029725,48.3608536,2541.9,22.393463134765625,True,UGC09657,53622,209904,43355,0,UGC 09657,True,True,True,False,VFID1466,False,False,False,True,True,True,VFID1464-UGC09657
VFID1465,175.748574,48.3568181,3092.8,19.820802688598633,True,SDSSJ114259.64+482124.4,4551296,296322,60219,0,SDSS J114259.64+482124.4,True,True,True,False,VFID1467,False,False,False,False,True,True,VFID1465-SDSSJ114259.64+482124.4
VFID1466,145.1125725,48.337665,770.8,19.775217056274414,True,UGC05151,27602,146284,30266,0,UGC 05151,True,True,True,False,VFID1468,False,False,False,True,True,True,VFID1466-UGC05151
VFID1467,173.4279915,48.3346734,3036.4,7.854548931121826,True,PGC2315215,2315215,184273,38228,0,WISEA J113342.68+482005.1,True,True,True,False,VFID1469,False,False,False,False,True,True,VFID1467-WISEAJ113342.68+482005.1
VFID1468,242.79794550000003,48.3344646,2828.4,13.125662803649902,True,PGC101536,101536,97944,20454,0,SHOC 529,True,True,True,False,VFID1470,False,False,False,True,True,True,VFID1468-SHOC529
VFID1469,179.175534,48.3339482,982.9,33.7381477355957,True,NGC3985,37542,664390,140474,0,NGC 3985,True,True,True,False,VFID1471,False,False,False,True,True,True,VFID1469-NGC3985
VFID1470,195.838848,48.3308253,2521.8,20.096538543701172,True,PGC045088,45088,247505,50997,0,MCG +08-24-030,True,True,True,False,VFID1472,False,False,False,False,True,True,VFID1470-MCG+08-24-030
VFID1471,168.56429699999998,48.3262146,2183.9,13.400507926940918,True,PGC2315061,2315061,0,0,0,WISEA J111415.38+481934.0,True,False,False,False,VFID1473,False,False,True,False,True,True,VFID1471-WISEAJ111415.38+481934.0
VFID1472,225.3852435,48.3197881,2557.6,50.830135345458984,True,UGC09665,53657,683827,165860,0,UGC 09665,True,True,True,False,VFID1474,False,False,False,True,True,True,VFID1472-UGC09665
VFID1473,168.54543600000002,48.3184721,2110.6,67.16163635253906,True,NGC3583,34232,658581,159488,0,NGC 3583,True,True,True,False,VFID1475,False,True,True,True,True,True,VFID1473-NGC3583
VFID1474,212.55502199999998,48.3177269,1999.9,15.385841369628906,True,UGC09068,50586,339471,69064,0,UGC 09068,True,True,True,False,VFID1476,False,False,False,False,True,True,VFID1474-UGC09068
VFID1475,213.50680200000002,48.3093123,2052.6,20.012178421020508,True,SDSSJ141401.62+481833.7,4112252,339457,69060,0,WISEA J141401.70+481834.3,True,True,True,False,VFID1477,False,False,False,False,True,True,VFID1475-WISEAJ141401.70+481834.3
VFID1476,178.139337,48.2930468,1081.5,10.942618370056152,True,PGC2314360,2314360,296855,60303,0,WISEA J115233.44+481735.4,True,True,True,False,VFID1478,False,False,False,False,True,True,VFID1476-WISEAJ115233.44+481735.4
VFID1477,197.6403135,48.2798445,2639.2,10.74289321899414,True,PGC2314081,2314081,613169,0,0,SDSS J131032.73+481646.7,True,True,False,False,VFID1479,False,False,False,False,True,True,VFID1477-SDSSJ131032.73+481646.7
VFID1478,175.03796549999998,48.258226,3036.7,7.890803813934326,True,PGC2313654,2313654,296261,60207,0,WISEA J114009.12+481529.5,True,True,True,False,VFID1480,False,False,False,False,True,True,VFID1478-WISEAJ114009.12+481529.5
VFID1479,177.7085505,48.2514599,811.2,8.772457122802734,True,PGC037045,37045,663768,160648,0,MRK 1460,True,True,True,False,VFID1481,False,False,False,False,True,True,VFID1479-MRK1460
VFID1480,191.5972545,48.2352004,899.5,24.553943634033203,True,PGC043081,43081,670448,162390,0,UGCA 297,True,True,True,False,VFID1482,False,False,False,False,True,True,VFID1480-UGCA297
VFID1481,247.71869127883514,48.232113865765285,2711.880126953125,9.715310096740723,True,,-1000,633443,147072,0,GALEXASC J163052.52+481353.4,False,True,True,False,VFID1483,False,False,False,False,True,True,VFID1481-GALEXASCJ163052.52+481353.4
VFID1482,198.52704,48.1562033,2526.0,26.799163818359375,True,UGC08316,46010,247814,51094,0,UGC 08316,True,True,True,False,VFID1484,False,False,False,True,True,True,VFID1482-UGC08316
VFID1483,198.162234,48.1550967,2502.2,6.355083465576172,True,PGC2311534,2311534,247833,51096,0,WISEA J131238.88+480918.4,True,True,True,False,VFID1485,False,False,False,False,True,True,VFID1483-WISEAJ131238.88+480918.4
VFID1484,204.9979395,48.1462063,1677.5,25.243228912353516,True,SDSSJ133959.46+480846.9,4109743,248705,51234,0,SDSS J133959.46+480846.9,True,True,True,False,VFID1486,False,False,False,False,True,True,VFID1484-SDSSJ133959.46+480846.9
VFID1485,185.072862,48.137655,807.3,32.592769622802734,True,UGC07392,39785,298498,60775,0,UGC 07392,True,True,True,False,VFID1487,False,False,False,False,True,True,VFID1485-UGC07392
VFID1486,183.943281,48.1310001,700.5,30.76955795288086,True,NGC4218,39237,666500,161328,0,NGC 4218,True,True,True,False,VFID1488,False,False,False,True,True,True,VFID1486-NGC4218
VFID1487,225.3538455,48.1076999,3212.1,9.956833839416504,True,PGC140462,140462,209901,43353,0,WISEA J150124.93+480627.7,True,True,True,False,VFID1489,False,False,False,False,True,True,VFID1487-WISEAJ150124.93+480627.7
VFID1488,219.08946300000002,48.0663257,2493.0,7.711187362670898,True,PGC2309848,2309848,340120,69145,0,WISEA J143621.47+480359.4,True,True,True,False,VFID1490,False,False,False,False,True,True,VFID1488-WISEAJ143621.47+480359.4
VFID1489,245.51099399999998,48.027294,2433.1,9.039017677307129,True,PGC2309058,2309058,99054,20739,0,SPRC 174,True,True,True,False,VFID1491,False,False,False,False,True,True,VFID1489-SPRC174
VFID1490,212.257347,48.0134488,2325.1,10.767658233642578,True,PGC2308809,2308809,339042,69009,0,SDSS J140901.66+480047.9,True,True,True,False,VFID1492,False,False,False,False,True,True,VFID1490-SDSSJ140901.66+480047.9
VFID1491,184.38342,47.9952024,687.4,16.48622703552246,True,PGC2308426,2308426,298456,60763,0,2MASX J12173195+4759420,True,True,True,False,VFID1493,False,False,False,False,True,True,VFID1491-2MASXJ12173195+4759420
VFID1492,212.11573950000002,47.9703718,2098.9,28.715822219848633,True,UGC09046,50457,631278,144575,0,UGC 09046,True,True,True,False,VFID1494,False,False,False,False,True,True,VFID1492-UGC09046
VFID1493,212.9566305,47.9663729,2117.7,17.144359588623047,True,PGC050687,50687,339478,69066,0,MCG +08-26-010,True,True,True,False,VFID1495,False,False,False,False,True,True,VFID1493-MCG+08-26-010
